VV_intensity,VH_intensity,Depol_ratio,Alpha,Anisotropy,Entropy,GLCM_mean,GLCM_variance,GLCM_correlation,IceStage,number,date
-9.994929099158204,-20.07077290014847,-10.075843800990267,9.30088711,0.82637,0.42568016,7.44595194,42.33189011,0.72795326,icejam,n22,04-10-2019
-10.492739842509323,-21.733117846247932,-11.24037800373861,12.80242634,0.78019112,0.49956161,7.23222494,41.12631989,0.67725194,icejam,n22,04-10-2019
-10.395454434059,-21.00453068909133,-10.609076255032331,9.37304497,0.82812089,0.42270428,7.78437138,45.6676712,0.72036958,icejam,n22,04-10-2019
-8.953060335115904,-21.396332410909608,-12.443272075793706,9.8935442,0.81435359,0.44573355,6.85416031,38.61458969,0.66114724,icejam,n22,04-10-2019
-8.627682173631069,-19.0885873368089,-10.460905163177827,11.32611275,0.77951676,0.50062203,7.32882452,41.36210251,0.68972522,icejam,n22,04-10-2019
-10.101365981393823,-21.779234984002592,-11.677869002608768,10.76046753,0.78086346,0.49839765,6.8546586,37.32461166,0.71601808,icejam,n22,04-10-2019
-11.325139504261113,-20.121523701096024,-8.79638419683491,10.44739246,0.79267645,0.48048115,6.95754385,39.18558121,0.71414065,icejam,n22,04-10-2019
-11.223816258143295,-21.195013854118038,-9.971197595974743,10.21289349,0.79228336,0.48092479,5.80799246,29.4312706,0.6522221,icejam,n22,04-10-2019
-10.309406163745587,-19.26564307900393,-8.956236915258344,10.88439083,0.78508264,0.4921672,7.15847301,39.20861053,0.69423807,icejam,n22,04-10-2019
-10.041248253135693,-20.585352788950935,-10.544104535815244,11.8498745,0.75513577,0.53611231,7.09841967,40.83317184,0.7189219,icejam,n22,04-10-2019
-10.079578633454698,-20.703021935082777,-10.623443301628079,11.59814548,0.7642796,0.52309644,7.0949297,39.17453766,0.67183608,icejam,n22,04-10-2019
-10.12462076437851,-19.016917274905246,-8.892296510526732,9.95164299,0.81434965,0.44566306,7.1060524,38.80340195,0.74555629,icejam,n22,04-10-2019
-12.219558888029354,-20.772470427488926,-8.552911539459572,10.63278484,0.76948953,0.51546878,6.81538439,39.33410263,0.62502873,icejam,n22,04-10-2019
-10.153002182380428,-20.447217279417288,-10.294215097036862,12.80168247,0.7626977,0.52523732,7.26957655,41.23118591,0.69192195,icejam,n22,04-10-2019
-11.325139504261113,-20.121523701096024,-8.79638419683491,10.44739246,0.79267645,0.48048115,6.95754385,39.18558121,0.71414065,icejam,n22,04-10-2019
-10.544683925775288,-20.54529937678577,-10.000615451010484,10.02862644,0.79574817,0.47565207,6.25890112,37.4359436,0.61209971,icejam,n22,04-10-2019
-11.307257919143801,-20.63953475849248,-9.332276839348681,10.14797497,0.80734152,0.45720941,6.46973705,35.90710068,0.65448844,icejam,n22,04-10-2019
-9.118223982763613,-22.368663781300974,-13.250439798537364,10.97142887,0.77927679,0.50082666,6.82875061,37.94615936,0.70741016,icejam,n22,04-10-2019
-14.210288363461913,-20.017668246825412,-5.8073798833635015,10.27303886,0.78730851,0.48837653,6.66519213,37.47983932,0.63889378,icejam,n22,04-10-2019
-10.196056211216664,-20.868226964134735,-10.672170752918067,9.66420937,0.81861562,0.43871972,7.74983358,45.74473572,0.71463335,icejam,n22,04-10-2019
-14.210288363461913,-20.017668246825412,-5.8073798833635015,10.27303886,0.78730851,0.48837653,6.66519213,37.47983932,0.63889378,icejam,n22,04-10-2019
-9.833914329780828,-19.968213337350033,-10.134299007569204,9.26535892,0.8276307,0.42355931,7.44704676,42.73503876,0.71851462,icejam,n22,04-10-2019
-9.532023396262144,-19.848398311531664,-10.31637491526952,10.25233269,0.80151212,0.46651503,7.12617874,39.7309761,0.6931392,icejam,n22,04-10-2019
-9.537995769550006,-19.513457626520157,-9.975461856970153,10.33410931,0.78747326,0.48850077,7.12154245,39.75107956,0.72443938,icejam,n22,04-10-2019
-9.833914329780828,-19.968213337350033,-10.134299007569204,9.26535892,0.8276307,0.42355931,7.44704676,42.73503876,0.71851462,icejam,n22,04-10-2019
-9.116092235326526,-19.361789436562884,-10.245697201236359,10.33980083,0.79689926,0.47385633,6.79858065,37.06419373,0.66823959,icejam,n22,04-10-2019
-10.44539508154249,-21.656613304026994,-11.211218222484504,10.97314072,0.77474517,0.5076226,6.73566055,35.23251343,0.69028175,icejam,n22,04-10-2019
-9.570177091498092,-19.166930717662154,-9.596753626164062,9.23123646,0.82654124,0.42542988,7.34163666,41.19177246,0.73325551,icejam,n22,04-10-2019
-9.202710921549617,-19.599707686580636,-10.39699676503102,9.7392664,0.81730199,0.44086343,6.93953276,39.33687592,0.70793885,icejam,n22,04-10-2019
-10.062930040777438,-21.787636438335515,-11.724706397558073,10.29070091,0.80598903,0.4592137,7.97123098,47.41500854,0.72258866,icejam,n22,04-10-2019
-10.282084081264454,-20.5849005808148,-10.302816499550346,9.29204178,0.82945549,0.42044413,7.57051802,43.63964844,0.7222389,icejam,n22,04-10-2019
-10.826955622924272,-21.022789133676678,-10.195833510752408,10.3112545,0.80384213,0.4628042,6.08541346,32.8360939,0.64505708,icejam,n22,04-10-2019
-11.907471605280655,-20.37877008044276,-8.471298475162104,10.20567322,0.79699928,0.47345307,6.69234228,37.88986206,0.6333943,icejam,n22,04-10-2019
-8.627682173631069,-19.0885873368089,-10.460905163177827,11.32611275,0.77951676,0.50062203,7.32882452,41.36210251,0.68972522,icejam,n22,04-10-2019
-9.994929099158204,-20.07077290014847,-10.075843800990267,9.30088711,0.82637,0.42568016,7.44595194,42.33189011,0.72795326,icejam,n22,04-10-2019
-9.34786135443362,-19.41068605142221,-10.06282469698859,10.63879871,0.77760661,0.50312877,6.65553188,35.72722626,0.66998762,icejam,n22,04-10-2019
-7.740923987951139,-20.05845243103119,-12.317528443080048,10.09008598,0.80265737,0.46459892,7.48790026,43.70520401,0.68541873,icejam,n22,04-10-2019
-9.857812201115749,-18.99788725393847,-9.140075052822718,10.89016533,0.78803843,0.48763332,7.05562353,38.00537872,0.68082941,icejam,n22,04-10-2019
-10.099421064837548,-19.262882465821868,-9.163461400984321,11.05782223,0.79715949,0.47329509,6.47285795,35.6709671,0.69562894,icejam,n22,04-10-2019
-9.71229822563294,-20.383947851225518,-10.671649625592575,11.38549805,0.7735917,0.5094226,7.12730408,39.28594971,0.67594963,icejam,n22,04-10-2019
-10.121617491987902,-20.721391510076135,-10.599774018088235,10.35010624,0.81483585,0.44498321,8.25618553,50.23023605,0.71211267,icejam,n22,04-10-2019
-10.263336779867416,-19.267565179131992,-9.004228399264576,10.70781136,0.79840457,0.47143194,7.13724327,41.95285797,0.72426683,icejam,n22,04-10-2019
-10.504531876816845,-21.777024364616196,-11.27249248779935,10.00742435,0.81344795,0.44725698,8.17316055,49.30160904,0.72414619,icejam,n22,04-10-2019
-9.864279217579222,-15.416421534526599,-5.5521423169473785,11.48759174,0.79040402,0.48390856,7.59050417,45.59500122,0.73642951,icejam,n22,04-10-2019
-9.89160098151536,-20.04268306239315,-10.151082080877789,9.56924534,0.82180649,0.43339768,7.46154213,42.05888748,0.72906971,icejam,n22,04-10-2019
-10.261786608339932,-20.899441779850893,-10.637655171510962,9.68876457,0.82220811,0.43270156,8.18989277,49.28178024,0.7241298,icejam,n22,04-10-2019
-8.627682173631069,-19.0885873368089,-10.460905163177827,11.32611275,0.77951676,0.50062203,7.32882452,41.36210251,0.68972522,icejam,n22,04-10-2019
-9.269837949417772,-20.487985231524046,-11.218147282106274,9.83418941,0.81601971,0.44299221,7.20968628,41.49642563,0.68089956,icejam,n22,04-10-2019
-10.088334001344341,-22.432102805956017,-12.343768804611678,10.61248016,0.7898047,0.48488674,6.61974764,37.49756622,0.63266939,icejam,n22,04-10-2019
-11.89166407014069,-20.10622274080912,-8.214558670668431,9.96011639,0.81276721,0.44836566,6.53877974,36.55086899,0.65082502,icejam,n22,04-10-2019
-11.954450164971156,-21.552147646359057,-9.5976974813879,9.97450924,0.80931324,0.45378673,6.67021036,37.21882248,0.6546526,icejam,n22,04-10-2019
-9.89160098151536,-20.04268306239315,-10.151082080877789,9.56924534,0.82180649,0.43339768,7.46154213,42.05888748,0.72906971,icejam,n22,04-10-2019
-9.360469094108652,-19.730857203929133,-10.370388109820482,9.80070019,0.81615549,0.44276896,7.56785154,42.83676147,0.72039258,icejam,n22,04-10-2019
-12.955230267376498,-20.67240182250788,-7.71717155513138,11.44224834,0.75796747,0.53210062,7.26242971,42.74039841,0.66232967,icejam,n22,04-10-2019
-11.474497441758931,-21.332632362571115,-9.858134920812185,14.31113529,0.70311874,0.60575819,5.25890779,22.22582245,0.67867923,icejam,n23,04-10-2019
-11.405142259590127,-20.676069120011377,-9.270926860421252,13.33722019,0.72244567,0.58091742,5.66118717,25.46822357,0.69323027,icejam,n23,04-10-2019
-11.809023667753467,-19.832436117209532,-8.023412449456064,12.15591431,0.73914629,0.5585795,6.10976362,28.40580368,0.70013386,icejam,n23,04-10-2019
-11.687573671685538,-20.366646410062245,-8.679072738376709,12.63592339,0.75016046,0.54332215,6.10313463,28.9024868,0.70430738,icejam,n23,04-10-2019
-10.428717064524509,-18.85294962171192,-8.424232557187413,11.74466991,0.76087737,0.52805322,5.12122059,22.40080261,0.64927679,icejam,n23,04-10-2019
-10.956767949369981,-20.176654369661872,-9.219886420291893,13.3969183,0.73840648,0.55935037,5.62868023,27.01711655,0.63998687,icejam,n23,04-10-2019
-11.687573671685538,-20.366646410062245,-8.679072738376709,12.63592339,0.75016046,0.54332215,6.10313463,28.9024868,0.70430738,icejam,n23,04-10-2019
-11.187149969963743,-21.374863950309923,-10.187713980346178,12.5357151,0.73170489,0.56857395,5.36781931,22.68397713,0.68279946,icejam,n23,04-10-2019
-11.336185444330022,-19.62299066862071,-8.286805224290685,12.90807343,0.75517923,0.53622907,6.12085247,29.72316551,0.68875897,icejam,n23,04-10-2019
-10.829933490140991,-19.606588642935773,-8.776655152794783,12.53108025,0.75531763,0.53595203,5.22356272,22.83646774,0.6281004,icejam,n23,04-10-2019
-12.413930530466393,-20.04866946985917,-7.63473893939278,14.47955036,0.69984847,0.60960668,6.21140146,31.1220417,0.67474049,icejam,n23,04-10-2019
-11.34146344634972,-23.51442893333257,-12.172965486982854,16.01290512,0.67660952,0.63815463,5.12424469,22.18218994,0.67521161,icejam,n23,04-10-2019
-10.854605818954786,-18.00177929001098,-7.147173471056195,12.28579807,0.75350589,0.53860962,5.15457058,23.99107552,0.61006558,icejam,n23,04-10-2019
-11.317213692443797,-20.144720377213513,-8.827506684769716,12.26535892,0.74408269,0.55178732,6.00922728,27.69955063,0.71061039,icejam,n23,04-10-2019
-10.662710322716274,-24.906979912577384,-14.244269589861114,11.26861763,0.77240086,0.51117063,4.8308959,20.67692757,0.6630494,icejam,n23,04-10-2019
-11.433417259628362,-20.614547582706145,-9.181130323077788,14.5968771,0.7138465,0.59190124,7.36757135,42.52003479,0.76393878,icejam,n23,04-10-2019
-11.019905680719411,-21.800430231547615,-10.780524550828206,14.92085743,0.69481981,0.61602694,5.08868742,21.30775452,0.67591685,icejam,n23,04-10-2019
-11.321758535992956,-20.62421932777804,-9.302460791785084,15.17893696,0.71061921,0.59606719,7.29981756,41.27227783,0.74454916,icejam,n23,04-10-2019
-12.454253243429015,-20.730775094127157,-8.276521850698144,12.96981812,0.73381227,0.56578147,6.1865077,29.78546524,0.72388738,icejam,n23,04-10-2019
-12.57961329195786,-20.338319756341257,-7.758706464383397,12.73819351,0.73454505,0.56482333,4.59951258,20.7220211,0.5826171,icejam,n23,04-10-2019
-10.830034960697638,-21.460311988056837,-10.630277027359195,12.92432594,0.72462738,0.57797635,5.27958393,21.85831833,0.67896301,icejam,n23,04-10-2019
-11.1230169892136,-20.466811064931218,-9.343794075717621,13.64798546,0.71640515,0.58877504,5.4848361,24.22602654,0.6971854,icejam,n23,04-10-2019
-10.95119367664803,-19.90070029810595,-8.94950662145792,13.28931618,0.74154609,0.55513018,6.8060236,36.33303452,0.74419105,icejam,n23,04-10-2019
-10.963750204272198,-20.4345700797831,-9.470819875510903,12.39326096,0.74099272,0.55601537,5.51295185,23.66360092,0.6714679,icejam,n23,04-10-2019
-10.660317114894193,-21.234825302975942,-10.574508188081747,13.24547291,0.72151178,0.58210123,5.1532526,21.19750023,0.67564142,icejam,n23,04-10-2019
-11.446795628571477,-19.805904001006386,-8.359108372434909,12.79745865,0.75451154,0.53715593,6.05312395,28.87182617,0.69294113,icejam,n23,04-10-2019
-10.759679185212732,-21.965490300717008,-11.205811115504275,11.6674099,0.76970375,0.51519483,4.83716631,20.0831604,0.66277951,icejam,n23,04-10-2019
-12.269160128863145,-19.876352747777613,-7.607192618914468,14.68361187,0.70797867,0.59966338,5.69000816,26.10052299,0.70706743,icejam,n23,04-10-2019
-11.732600695666314,-19.729820506760486,-7.997219811094172,12.69735718,0.75114501,0.54188234,5.99047279,28.56679726,0.69125432,icejam,n23,04-10-2019
-11.32207413871088,-20.819596976348258,-9.497522837637378,14.39898872,0.72202337,0.58133405,7.38467884,42.18611526,0.76191765,icejam,n23,04-10-2019
-11.34146344634972,-23.51442893333257,-12.172965486982854,16.01290512,0.67660952,0.63815463,5.12424469,22.18218994,0.67521161,icejam,n23,04-10-2019
-12.454253243429015,-20.730775094127157,-8.276521850698144,12.96981812,0.73381227,0.56578147,6.1865077,29.78546524,0.72388738,icejam,n23,04-10-2019
-10.936272419496442,-18.86017562948579,-7.92390320998935,12.94083595,0.74779129,0.54648322,6.81171656,35.91958618,0.74259168,icejam,n23,04-10-2019
-10.936272419496442,-18.86017562948579,-7.92390320998935,12.94083595,0.74779129,0.54648322,6.81171656,35.91958618,0.74259168,icejam,n23,04-10-2019
-11.341794680605492,-20.497851297038142,-9.15605661643265,14.12270355,0.72883469,0.57218814,7.23061991,40.07785416,0.75654483,icejam,n23,04-10-2019
-11.321758535992956,-20.62421932777804,-9.302460791785084,15.17893696,0.71061921,0.59606719,7.29981756,41.27227783,0.74454916,icejam,n23,04-10-2019
-10.963750204272198,-20.4345700797831,-9.470819875510903,12.39326096,0.74099272,0.55601537,5.51295185,23.66360092,0.6714679,icejam,n23,04-10-2019
-11.433417259628362,-20.614547582706145,-9.181130323077788,14.5968771,0.7138465,0.59190124,7.36757135,42.52003479,0.76393878,icejam,n23,04-10-2019
-11.079943254247917,-20.254035751422382,-9.174092497174465,13.43483925,0.73605436,0.56243837,5.72864008,27.24016762,0.64862716,icejam,n23,04-10-2019
-10.854605818954786,-18.00177929001098,-7.147173471056195,12.28579807,0.75350589,0.53860962,5.15457058,23.99107552,0.61006558,icejam,n23,04-10-2019
-11.225250463608013,-18.73420237357771,-7.508951909969696,12.23793697,0.75209683,0.54060113,6.37579966,31.14896965,0.71852297,icejam,n23,04-10-2019
-10.458098503294096,-20.32504909842106,-9.866950595126962,11.41448212,0.76500225,0.52207065,4.94347048,21.79483414,0.64194578,icejam,n23,04-10-2019
-10.662710322716274,-24.906979912577384,-14.244269589861114,11.26861763,0.77240086,0.51117063,4.8308959,20.67692757,0.6630494,icejam,n23,04-10-2019
-12.132847705693148,-18.975807024314694,-6.842959318621546,13.12448978,0.76141989,0.52729517,6.2945013,31.84020424,0.69529849,icejam,n23,04-10-2019
-12.014976199640506,-22.04370208349421,-10.028725883853705,11.78217888,0.75614941,0.5347774,4.80604029,21.50287819,0.63004172,icejam,n23,04-10-2019
-11.22570828847443,-20.39907075530378,-9.173362466829348,13.79103851,0.74746466,0.5469842,6.71421766,35.48910141,0.70692801,icejam,n23,04-10-2019
-11.55818232521818,-21.23259818724392,-9.674415862025736,15.10114288,0.69804204,0.6122362,5.51316404,24.58821487,0.69041473,icejam,n23,04-10-2019
-11.597401724263774,-19.84216218052975,-8.244760456265976,13.26295376,0.76456958,0.52272332,7.63686562,44.22525024,0.76474816,icejam,n23,04-10-2019
-11.22570828847443,-20.39907075530378,-9.173362466829348,13.79103851,0.74746466,0.5469842,6.71421766,35.48910141,0.70692801,icejam,n23,04-10-2019
-11.860991789477762,-20.03028884256463,-8.16929705308687,12.3806448,0.73925161,0.55839461,4.78604841,21.88161659,0.59448123,icejam,n23,04-10-2019
-12.57961329195786,-20.338319756341257,-7.758706464383397,12.73819351,0.73454505,0.56482333,4.59951258,20.7220211,0.5826171,icejam,n23,04-10-2019
-12.630069718173685,-19.29137572330982,-6.661306005136137,12.89776707,0.76169133,0.52686405,6.18209934,30.80024147,0.67652452,icejam,n23,04-10-2019
-11.32207413871088,-20.819596976348258,-9.497522837637378,14.39898872,0.72202337,0.58133405,7.38467884,42.18611526,0.76191765,icejam,n23,04-10-2019
-11.474497441758931,-21.332632362571115,-9.858134920812185,14.31113529,0.70311874,0.60575819,5.25890779,22.22582245,0.67867923,icejam,n23,04-10-2019
-10.426982150971462,-19.880609642851088,-9.453627491879626,11.9777956,0.76161128,0.52701414,4.94297791,20.76804543,0.63770324,icejam,n23,04-10-2019
-11.187149969963743,-21.374863950309923,-10.187713980346178,12.5357151,0.73170489,0.56857395,5.36781931,22.68397713,0.68279946,icejam,n23,04-10-2019
-11.617832363699838,-19.35338389378716,-7.735551530087321,11.97498322,0.7428782,0.55343688,4.88441515,22.33218956,0.59986216,icejam,n23,04-10-2019
-12.014976199640506,-22.04370208349421,-10.028725883853705,11.78217888,0.75614941,0.5347774,4.80604029,21.50287819,0.63004172,icejam,n23,04-10-2019
-10.829933490140991,-19.606588642935773,-8.776655152794783,12.53108025,0.75531763,0.53595203,5.22356272,22.83646774,0.6281004,icejam,n23,04-10-2019
-10.830034960697638,-21.460311988056837,-10.630277027359195,12.92432594,0.72462738,0.57797635,5.27958393,21.85831833,0.67896301,icejam,n23,04-10-2019
-11.55818232521818,-21.23259818724392,-9.674415862025736,15.10114288,0.69804204,0.6122362,5.51316404,24.58821487,0.69041473,icejam,n23,04-10-2019
-12.089214427453058,-20.539556917160308,-8.450342489707252,14.02341747,0.7197656,0.58448035,5.84657574,27.14402008,0.70439965,icejam,n23,04-10-2019
-10.981280698118841,-20.578569644149436,-9.597288946030597,12.40654182,0.74648345,0.54842025,5.60210085,24.59997749,0.67244178,icejam,n23,04-10-2019
-12.257365318438481,-20.655187188776868,-8.397821870338385,13.58254719,0.72590774,0.57639372,6.08712721,28.43842316,0.70746201,icejam,n23,04-10-2019
-12.454253243429015,-20.730775094127157,-8.276521850698144,12.96981812,0.73381227,0.56578147,6.1865077,29.78546524,0.72388738,icejam,n23,04-10-2019
-11.474497441758931,-21.332632362571115,-9.858134920812185,14.31113529,0.70311874,0.60575819,5.25890779,22.22582245,0.67867923,icejam,n23,04-10-2019
-11.019905680719411,-21.800430231547615,-10.780524550828206,14.92085743,0.69481981,0.61602694,5.08868742,21.30775452,0.67591685,icejam,n23,04-10-2019
-10.662710322716274,-24.906979912577384,-14.244269589861114,11.26861763,0.77240086,0.51117063,4.8308959,20.67692757,0.6630494,icejam,n23,04-10-2019
-10.962444241395238,-20.280639318333694,-9.318195076938457,12.56680584,0.7378915,0.56024075,5.43484974,23.35823059,0.66585457,icejam,n23,04-10-2019
-11.079943254247917,-20.254035751422382,-9.174092497174465,13.43483925,0.73605436,0.56243837,5.72864008,27.24016762,0.64862716,icejam,n23,04-10-2019
